title;singer;album;producer;distributor;year_month;is_popular;external_factors;num_times_top_10;num_times_top_5;num_times_top_1;is_collab;spotify_uri;album_type;release_date;duration_ms;explicit;acousticness;danceability;energy;instrumentalness;liveness;loudness;speechiness;valence;tempo;singer_id;is_ost;for_reality_tvshow
니가 싫어;urban zakapa;니가 싫어;플럭서스;nhn벅스;201209;1;0;0;0;0;False;5zyps4f09g7lM2MVL7IcPk;single;2012-09-05;230765;False;0.298;0.628;0.392;0.0;0.0791;-7.278;0.0359;0.201;80.012;1dOMFM5wDNsENQQW0nl0K8;0;0
니가 알던 내가 아냐 (prod. by gray);simon dominic-sep-one-sep-g2-sep-bewhy;쇼미더머니 5 episode 1;stone music entertainment;stone music entertainment;201606-201607;1;0;1;1;0;True;2s9jWbxBzLBk673E2TPHsY;compilation;2016-06-18;306213;False;0.147;0.711;0.9179999999999999;0.0;0.244;-4.86;0.231;0.6940000000000001;139.996;57W9ikVc6O2wLDtmclSjvN-sep-36Hd8M3GV2FLpHUEDH6bCz-sep-4ueZwsEtcqcO0IZywqgk66-sep-1wsoV3RXPkxVz3PwsNRI5K;0;1
니가 없을 때 (feat. zion.t);infinite h-sep-zion.t;fly high;울림 엔터테인먼트;카카오 m;201302;0;0;0;0;0;True;1XGlpkSp1j0LWG91sngerD;single;2013-01-11;206280;False;0.244;0.733;0.363;0.0;0.105;-9.061;0.214;0.564;90.01;6wG0oxTnYjwcjpdK3YRtR1-sep-5HenzRvMtSrgtvU16XAoby;0;0
니가 오는 날;yu seung woo;투윅스 ost part 3;스타엔트리엔터테인먼트;sony music;201308;0;0;0;0;0;False;42bRW2kphwfPJcRujiL3O1;single;2013-08-28;215493;False;0.6970000000000001;0.44299999999999995;0.303;4.19e-06;0.129;-7.609;0.0283;0.237;150.034;5ZSPRYslMYdwfwkKNcmBJf;1;0
니가 왜 거기서 나와 (narr. 고은아);yeong tak;니가 왜 거기서 나와;밀라그로;오감엔터테인먼트;202003;0;0;0;0;0;False;0urnXxu5ifsVatZSgHPxtm;single;2018-10-21;190840;False;0.426;0.631;0.935;0.0;0.18899999999999997;-2.325;0.0789;0.721;129.09;0qDHjPB7TJPxYaQ0CWMEU4;0;0
니가 있어야 할 곳;케이티 김;k팝 스타 시즌4 top10 part 1;sbs 콘텐츠허브;카카오 m;201503;1;0;0;0;0;False;3P8OqydRw1uJRIHBHymbgs;single;2015-03-01;174172;False;0.662;0.614;0.563;0.0;0.0688;-4.879;0.0915;0.42100000000000004;78.024;5j6vARgxGpac1dsbDdo9NJ;0;1
니가 필요해 (i need you);k.will;니가 필요해 (i need you);스타쉽엔터테인먼트;카카오 m;201202-201203;1;0;1;0;0;False;0TtgWRXU3MNbDn9ce4fl4Q;album;2012-02-14;279536;False;0.863;0.613;0.273;0.0;0.168;-8.902999999999999;0.0395;0.294;125.71799999999999;1XNC9ksvgXeD1xRJruSA5t;0;0
니가 하면 로맨스 (feat.다비치);k.will-sep-davichi;니가 하면 로맨스;스타쉽엔터테인먼트;카카오 m;201601-201602;1;0;1;1;0;True;2lQW8bo5EEqLtwTqsT6Wlm;single;2016-01-06;221549;False;0.379;0.5479999999999999;0.888;0.0;0.0735;-2.021;0.209;0.8420000000000001;183.783;1XNC9ksvgXeD1xRJruSA5t-sep-4z6yrDz5GfKXkeQZjOaZdq;0;0
니까짓게;sistar;니까짓게;스타쉽엔터테인먼트;카카오 m;201012-201101;1;0;1;1;0;False;0gKD9SN7jGkQPtkXLLj4Lh;single;2010-12-03;185991;False;0.102;0.7659999999999999;0.9470000000000001;0.0;0.0487;-3.735;0.0608;0.882;128.007;2wTLheTmMcFCA4hdY8hZJP;0;0
니꺼내꺼;2bic;니꺼내꺼;넥스타엔터테인먼트;지니뮤직;201604;0;0;0;0;0;False;5LbqviTY2ysQ9wqn7GR4Vh;single;2016-04-06;193698;False;0.25;0.5489999999999999;0.794;0.0;0.102;-4.311;0.217;0.395;170.084;2m4JjhDHG2PfW7WIaZW9ax;0;0
닐리리맘보;block b;1집 block buster;스타덤;카카오 m;201210-201211;1;0;0;0;0;False;4fZYGHiRcKxwVSnF498uaE;album;2012-10-17;205322;False;0.0119;0.755;0.8390000000000001;0.0;0.0905;-2.693;0.0538;0.512;109.93799999999999;4RnezwRV7VBJUCI1S0AE5u;0;0
님은 먼 곳에 (김추자);yoon min soo;`나는 가수다` 경연 9-1. `가수들이 부르고 싶은 노래`;아이엠비씨;nhn벅스;201109;0;0;0;0;0;False;1ZCqSo01SDvlP3NrpHztuM;compilation;2011-09-18;273507;False;0.32;0.258;0.46799999999999997;0.0;0.67;-10.997;0.0598;0.177;168.12099999999998;1BRBN3FGChQUlZW6QFDKfq;0;1
다 핀 꽃;rothy;다 핀 꽃;dorothy company;stone music entertainment;201902;0;0;0;0;0;False;7IJdSAtU6GS3AzvvSmvgUs;single;2019-01-30;227950;False;0.687;0.32899999999999996;0.41200000000000003;0.0;0.0883;-8.148;0.0453;0.253;72.971;0jUn8CXobOt0IixyR72una;0;0
다른 남자 말고 너;miss a;colors;jyp entertainment;지니뮤직;201504-201505;1;0;1;1;1;False;09CAOGrMHucCFL64TYGJ7H;single;2015-03-30;198008;False;0.0527;0.638;0.767;0.0;0.276;-3.155;0.132;0.406;168.076;1BEohdSWSBggmO979tzRwW;0;0
다른 누구 말고 너야;kim na young;다른 누구 말고 너야;네버랜드엔터테인먼트;카카오 m;202007;0;0;0;0;0;False;4TFjrY1GsVbIUZrNH0OTim;single;2020-06-21;258933;False;0.6609999999999999;0.483;0.61;3.87e-06;0.114;-3.492;0.0408;0.106;130.047;4dvmLXorXADxVq8EcySEWk;0;0
다른 사람 품에 안겨서 (someone else) duet with ...;j.y. park (with gain);spring 새로운 사랑에게 보내는 다섯곡의 노래;jyp entertainment;지니뮤직;201204-201205;1;0;0;0;0;True;5KmrnDZL033kPkOeov2yZP;single;2012-04-29;199096;False;0.11599999999999999;0.794;0.617;0.0;0.0506;-5.582000000000001;0.0436;0.723;87.012;3XpvN5jlpVzl8qvVgXQjyy;0;0
다른사람을 사랑하고 있어;suzy;faces of love;jyp entertainment;dreamus;201802;1;0;0;0;0;False;0fLVaLzQj4x1trW4SWKVi3;album;2018-01-29;228641;False;0.867;0.431;0.214;0.0;0.183;-10.477;0.0356;0.368;135.15;4U80LJd8sG6U9YTFP5izka;0;0
다리꼬지마;akmu;sbs k팝 스타 시즌2 `다리꼬지마`;sbs 콘텐츠허브;카카오 m;201212;1;0;1;1;0;False;1uGFZ1dzoG3pS2lGYDTciP;single;2012-11-25;118444;False;0.218;0.762;0.43700000000000006;0.0;0.218;-7.6979999999999995;0.0587;0.775;129.636;6OwKE9Ez6ALxpTaKcT5ayv;0;1
다섯 번째 계절 (ssfwl);oh my girl;the fifth season;wm엔터테인먼트;카카오 m;201905;1;0;0;0;0;False;5zypKmEPNSSfH4JTn9s68n;album;2019-05-08;240386;False;0.451;0.56;0.895;0.0;0.64;-2.795;0.0505;0.518;125.95200000000001;2019zR22qK2RBvCqtudBaI;0;0
다시;jamie;19에서 20;jyp entertainment;지니뮤직;201608;0;0;0;0;0;False;2lzxhpOHAkrShrGvCe1nHf;single;2016-08-23;210573;False;0.452;0.682;0.708;0.0;0.125;-5.466;0.23199999999999998;0.508;89.97399999999999;2YXlVLKq3X3soXd2aXUtIT;0;0
다시 (feat. 유재석);turbo-sep-yoo jae seok;again (다시);더 터보 컴퍼니;nhn벅스;201512-201601;1;0;0;0;0;True;6zEuCfF1N4a3yQaFdV7b2b;album;2015-12-21;212502;False;0.0774;0.624;0.993;0.0;0.48100000000000004;-2.4019999999999997;0.111;0.66;135.066;3aboSJaljyYlTRXt7pEH0G-sep-4zmCovcjfUoYP3VilaMGxb;0;0
다시 난, 여기;yerin baek;사랑의 불시착 ost part 4;stone music entertainment;지니뮤직;202001-202002-202003-202004;1;0;1;1;0;False;5CDq3Ekm0E0c23S0mbEELV;single;2020-01-12;234840;False;0.831;0.451;0.465;0.0;0.107;-4.493;0.0286;0.204;131.644;6dhfy4ByARPJdPtMyrUYJK;1;0
다시 너를;mad clown-sep-kim na young;태양의 후예 ost part 5;오우엔터테인먼트, 뮤직앤뉴;뮤직앤뉴;201603-201604;1;0;2;0;0;True;1qsjEmjRzXVsmC0oLitHzN;single;2016-03-17;235727;False;0.521;0.52;0.812;0.0;0.27699999999999997;-4.426;0.198;0.348;72.743;0dX6tgZKWpamoFHFuXFhwd-sep-4dvmLXorXADxVq8EcySEWk;1;0
다시 돌아와;infinite;first invasion;울림 엔터테인먼트;stone music entertainment;201006;0;0;0;0;0;False;0knSGkNz1lqSiUjQX4nh63;single;2010-06-09;186760;False;0.0619;0.7829999999999999;0.963;0.0;0.33799999999999997;-3.54;0.0782;0.83;119.991;1bkpTEmumLC3xc7HgMsttU;0;0
다시 만나는 날 (goodbye for now);kyuhyun;다시 만나는 날 (goodbye for now);sm entertainment;지니뮤직;201705-201706;0;0;0;0;0;False;4T38g7uSSUxVeNoI2dr3at;single;2017-05-24;273195;False;0.537;0.466;0.568;0.0;0.27399999999999997;-4.707;0.0348;0.28800000000000003;139.942;0il5ZP3xYOECtONJtZ38Ln;0;0
다시 만날까 봐;v.o.s;다시 만날까 봐;j-soul company;카카오 m;201909-201910-201911-201912-202001-202002-202003;1;0;0;0;0;False;607muQQkKQGweEVD6hAgwM;single;2019-09-01;212933;False;0.5710000000000001;0.615;0.541;0.0;0.11599999999999999;-4.066;0.0291;0.37200000000000005;127.883;2x8nGCQ6zMQYA8oAX6Ggk2;0;0
다시 사랑 할 수 있을까 (feat. 다비치);4men-sep-park jungeun;voice of autumn;ywho enterprise;sony music;201001;0;0;0;0;0;True;0jBACL5XaVtq7XoNxzzQu6;album;2006-08-15;281600;False;0.20600000000000002;0.402;0.528;0.0;0.114;-5.622000000000001;0.0499;0.0756;133.553;7oFIkpNpLrTBgZW6w55W1J-sep-3bO4dL0BA8s0WecuZuMhlg;0;0
다시 사랑하기엔;2am;1집 saint o`clock;빅히트엔터테인먼트 & jyp엔터테인먼트;카카오 m;201010;0;0;0;0;0;False;43IVBvJqfugNLwV9BzUkqf;album;2010-10-26;225384;False;0.141;0.536;0.603;0.0;0.12300000000000001;-4.724;0.0539;0.33399999999999996;74.774;5SnaL8SsjGMHQNyqpa8Zos;0;0
다시 여기 바닷가;ssak3;다시 여기 바닷가;mbc;카카오 m;202007-202008;1;0;2;2;1;True;4L1MHK27ifT30Ndicpr7js;single;2020-07-18;233853;False;0.0463;0.563;0.951;0.0;0.341;-1.693;0.12300000000000001;0.614;131.958;2el9LgZHLeQnXHABBkgb7M;0;0
다시 와주라;vibe;4집 vibe in praha;태일런스미디어;stone music entertainment;201005-201006;1;0;1;0;0;False;6giVIUnYtPt65tRmTKMbzh;album;2010-05-13;299960;False;0.755;0.377;0.675;0.0;0.33799999999999997;-5.032;0.0417;0.42100000000000004;69.9;1pjLQCQ1ck57Ml3lcoZ2Xi;0;0
다시는 사랑하지 않고, 이별에 아파하기 싫어;baek ji young;다시는 사랑하지 않고, 이별에 아파하기 싫어;스튜디오 오드리;카카오 m;202001-202002;1;0;0;0;0;False;0zFmyYg4HuqFIj4DsNvmu8;single;2019-12-22;210786;False;0.899;0.489;0.515;0.0;0.152;-5.1610000000000005;0.038;0.348;67.547;3l0MJ9LCiBlMyOMaz485Q5;0;0
다이아몬드 (diamond);exo;the war - the 4th album;sm entertainment;지니뮤직;201707-201708;0;0;0;0;0;False;23WPXHPulg0iDXSO4aFFh1;album;2017-07-18;211195;False;0.0113;0.7340000000000001;0.76;0.0;0.408;-4.4510000000000005;0.0852;0.36700000000000005;132.07399999999998;3cjEqqelV9zb4BYE3qDQ4O;0;0
다칠 준비가 돼 있어;vixx;다칠 준비가 돼 있어;젤리피쉬 엔터테인먼트;stone music entertainment;201301;0;0;0;0;0;False;25mTPX2WD7Y9DKMqaXdlgZ;single;2013-01-17;193840;False;0.0238;0.695;0.805;0.0;0.359;-1.204;0.0915;0.863;118.96;5BkB3rXc0qIdUtuEnhbK0A;0;0
닥쳐줘요 (feat. 솔지 of exid);baechigi-sep-solji;甲中甲 (갑중갑);ymc엔터테인먼트;sony music;201508;0;0;0;0;0;True;70WJf82u9LqLuCpbYtkBWc;single;2015-09-04;206500;False;0.0464;0.75;0.722;0.0;0.07400000000000001;-3.889;0.0447;0.9179999999999999;122.09200000000001;1mKRJeL6KrSlwLG8gvwSQP-sep-54EEMb9uR0v9PWoWtQhTEo;0;0
단 하루;lyn;가면 ost part 1;더블킥엔터테인먼트;카카오 m;201506;0;0;0;0;0;False;1OtP3I6eelK6QetwpXFkZp;compilation;2015-07-29;267946;False;0.597;0.344;0.58;0.0;0.08199999999999999;-4.586;0.037000000000000005;0.282;136.702;1A6WCseWiK22oxqodg7vcy;1;0
단 한사람 (feat. mellow);untouchable-sep-narsha;untouchable 3rd mini album;ts엔터테인먼트;stone music entertainment;201101;0;0;0;0;0;True;7fYc36q01UUFCsLsMks7uV;album;2010-02-14;229121;False;0.366;0.5429999999999999;0.82;0.00021899999999999998;0.451;-3.822;0.0334;0.465;143.963;2HDRkPTO5A59sFcC2ROGbw-sep-1OWVHV30ai3o8cgOTBVd72;0;0
단발머리 (short hair);aoa;단발머리;fnc엔터테인먼트;stone music entertainment;201406-201407-201408;1;0;0;0;0;False;05G51ez5Z73NRE0l2QtZfH;single;2014-06-19;214588;False;0.307;0.743;0.883;0.0;0.304;-2.016;0.0374;0.8809999999999999;109.979;54gWVQFHf8IIqbjxAoOarN;0;0
달;akmu;항해;yg entertainment;yg plus;201910;1;0;0;0;0;False;2WiEiX0tJiPjrg7UZuGhhO;album;2019-09-25;242684;False;0.747;0.7559999999999999;0.32799999999999996;0.0;0.0981;-9.832;0.0345;0.44799999999999995;85.09700000000001;6OwKE9Ez6ALxpTaKcT5ayv;0;0
달고나;san e-sep-raina;달고나;플레디스, 브랜뉴뮤직;카카오 m;201606;1;0;0;0;0;True;0p3Z3XsISAlpX4iQY4B2rS;single;2016-06-17;199553;False;0.174;0.807;0.71;0.0;0.18600000000000003;-4.107;0.0683;0.56;104.03299999999999;61MMiylth1injW39oZBuYB-sep-2lkUAt5tu0ucVOMFT9hYtg;0;0
달라;kim bum soo;달라;폴라리스;카카오 m;201102;1;1;1;0;0;True;0W7YKDp4n9CaN2q8prQnyL;album;2011-06-16;260179;False;0.629;0.579;0.45399999999999996;0.0;0.0938;-5.97;0.0292;0.154;102.92399999999999;20K5puLWHL28ckI4LjieDt;0;0
달라달라;itzy;it`z different;jyp entertainment;dreamus;201902-201903-201904-201905-201906-201907-201908;1;0;2;1;0;False;0GU5GuJQQEnnREO2FxnVPT;single;2019-02-12;199873;False;0.00116;0.79;0.853;4.23e-05;0.32899999999999996;-4.564;0.0665;0.713;124.99799999999999;2KC9Qb60EaY0kW4eH68vr3;0;0
달빛바다;iu-sep-fiestar;loen tree summer story;카카오 m;카카오 m;201208;1;1;0;0;0;True;5aEptz8nTDrsWvexHdQ8Eq;single;2012-08-01;207882;False;0.18600000000000003;0.564;0.9890000000000001;0.0;0.23399999999999999;-1.499;0.0712;0.8240000000000001;162.014;3HqSLMAZ3g3d5poNaI7GOU-sep-3IVjXrnR0npv1LY24kQSzd;0;0
달콤한 빈말 (feat. 바버렛츠);baek a yeon;bittersweet;jyp entertainment;지니뮤직;201705;0;0;0;0;0;True;3F6eSiAXmjfZpR0vUOoOzN;single;2017-05-29;205854;False;0.535;0.785;0.608;1.18e-06;0.259;-5.874;0.0323;0.502;97.069;5UKoKVlU7EDN4UgDuVRAbX;0;0
담아 (feat. 염따, ph-1) (prod. boycold);swings-sep-kid milli-sep-mad clown-sep-yumdda-sep-ph-1;쇼미더머니 8 episode 1;stone music entertainment;지니뮤직;201909;1;0;0;0;0;True;2ZFT6iHX9mRfXfleZD6lh6;compilation;2019-08-24;267560;False;0.48;0.759;0.728;0.0;0.11699999999999999;-3.938;0.0987;0.785;77.986;6F5tPDq3TIduDv2ki6O1Oq-sep-7IWshUcKfJyDWrbiF2XT8J-sep-0dX6tgZKWpamoFHFuXFhwd-sep-0su5mZ6qhvOUhz7ckEx8rR-sep-2u7CP5T30c8ctenzXgEV1W;0;1
답가 (feat. 박윤하);kim sung kyu-sep-park yun ha;2nd mini album `27`;에스엠컬처앤콘텐츠레이블울림;카카오 m;201505;0;0;0;0;0;True;7bIldTr0pLmqSmIxmbDoc7;album;2015-05-11;240015;False;0.888;0.386;0.22;0.00527;0.11900000000000001;-12.821;0.0433;0.469;80.036;56mV6FhCrg12O6mOTLxo73-sep-6FKEVwQhu8utCX30m2iPj6;0;0
답이 없었어;hong dae kwang;the silver lining 답이 없었어;stone music entertainment;stone music entertainment;201402;1;0;0;0;0;False;6Tqd4FSxf5JdiV2PoR40Su;album;2014-03-21;244752;False;0.46;0.585;0.77;0.0;0.107;-4.434;0.114;0.373;87.89299999999999;6uzSh44SrjshRLiZ3qt8hp;0;0
답장;kim dong ryul;답장;뮤직팜;카카오 m;201801-201802;1;0;1;0;0;False;1Dg2t7N7l2xr0yAZts59hV;single;2018-01-11;360736;False;0.523;0.392;0.526;0.0;0.10099999999999999;-7.2170000000000005;0.0324;0.158;131.821;3zYyfrb4r6ZHI5Di0rB9bV;0;0
당신과는 천천히;jang beom june;장범준 3집;버스커버스커;카카오 m;201903-201904-201905-201906;1;0;1;0;0;False;0a9YcS9sCCTBmN8ZTffX3p;album;2019-03-21;239846;False;0.23;0.59;0.5529999999999999;0.0;0.299;-6.152;0.0297;0.36;119.948;529ZdRwFoSKtQ0LPwKxGiu;0;0
당신만이;kwak jin eon-sep-kim feel-sep-lim dohyuk;슈퍼스타k6 곽진언 김필 임도혁;stone music entertainment;stone music entertainment;201409-201410;1;0;1;0;0;True;414hjTDdUIJWB6OmWa4QQA;single;2014-09-20;257628;False;0.7829999999999999;0.294;0.22899999999999998;5.31e-05;0.10099999999999999;-9.658;0.03;0.168;96.897;4xQ4GjBomHvTRL1GO624zd-sep-4EPYWwU4c8eG2GzD7MenUA-sep-5kfY175biLFO0H74FXYqzX;0;1
당신의 밤 (feat. 오혁);hwang kwanghee x gaeko;무한도전 위대한 유산;mbc;카카오 m;201701-201702;1;0;1;1;0;True;1EwoWDybXGJKpqJAYVkOet;single;2016-12-31;276920;False;0.136;0.6940000000000001;0.7979999999999999;0.0;0.10300000000000001;-4.6739999999999995;0.0712;0.4;139.951;52UyC9NonOKXmRYewK6Ba5;0;1
닿은 순간 (ooh la la la);exo;don`t mess up my tempo - the 5th album;sm entertainment;dreamus;201812-201902;0;0;0;0;0;False;7wfbHZcNtENuAcbog7c6kQ;album;2018-11-02;187446;False;0.23800000000000002;0.65;0.648;0.0;0.111;-6.016;0.0833;0.61;165.15;3cjEqqelV9zb4BYE3qDQ4O;0;0
대충 입고 나와;woody;대충 입고 나와;인디안레이블;지니뮤직;201906-201907;1;0;0;0;0;False;6NTqjlA3cY297AfumSxm2o;single;2019-05-28;205773;False;0.7559999999999999;0.6759999999999999;0.473;0.0;0.163;-5.82;0.0402;0.55;85.069;37ZY7eIcTT28id2jfq8WYw;0;0
댄스왕;hyung yong don jyong-sep-how do you dool-sep-rose jaws-sep-seventy fingers-sep-doubleplay;무한도전 자유로 가요제;mbc;지니뮤직;201311;0;0;0;0;0;True;7s0jBRNYfh1rVxDNTEU6ME;album;2013-11-02;202141;False;0.00324;0.6920000000000001;0.722;0.0;0.37200000000000005;-5.122000000000001;0.0676;0.8009999999999999;129.989;7hZBmimzPsToTvFaSvDLXc-sep-3BbVwjVVQYwBoODH8L89Zo-sep-7s5xRNz1c5s7kRt3LKgroy-sep-46m6Vl9iAplFPAq64FtmAP-sep-2wSjdrUYNEI7NqsGUGroQ2;0;1
더 가까이;hyolyn;맨도롱 또똣 ost part 3;본팩토리월드와이드;카카오 m;201505-201506;0;0;0;0;0;False;6fooGTw6sy5VY1F7vjdqDx;single;2015-05-21;220160;False;0.5710000000000001;0.522;0.462;0.0;0.157;-7.053999999999999;0.0289;0.272;80.016;78sJswwVn4P8aEhkF4K6fQ;1;0
더 사랑해줄걸;akmu;항해;yg entertainment;yg plus;201909;0;0;0;0;0;False;04esTlpcz0Ct0JSYGmnCZm;album;2019-09-25;187474;False;0.0138;0.64;0.765;0.000177;0.354;-4.109;0.0275;0.397;126.93799999999999;6OwKE9Ez6ALxpTaKcT5ayv;0;0
덜덜덜;exid;full moon;바나나컬쳐;sony music;201711;1;0;0;0;0;False;3nXUfNbkv8ikaSdHwEp0oY;single;2017-11-07;205821;False;0.0806;0.718;0.794;0.0;0.0679;-2.877;0.0703;0.7509999999999999;114.285;1xs6WFotNQSXweo0GXrS0O;0;0
덤더럼(dumhdurum);apink;look;플레이엠엔터테인먼트;카카오 m;202004-202005-202006-202007;1;0;2;0;0;False;55kuHkT2CWhWKF6CoRDnJq;single;2020-04-13;208053;False;0.145;0.653;0.9229999999999999;0.0;0.13699999999999998;-2.1630000000000003;0.0621;0.6920000000000001;114.902;2uWcrwgWmZcQc3IPBs3tfU;0;0
덤디덤디 (dumdi dumdi);(g)i-dle;덤디덤디 (dumdi dumdi);큐브엔터테인먼트;카카오 m;202008;1;0;0;0;0;False;2fJ70dRX7J4jiVxKUQQp7C;single;2020-08-03;210640;False;0.025;0.759;0.914;4.45e-06;0.076;-1.072;0.0592;0.674;123.04700000000001;2AfmfGFbe0A0WsTYm0SDTx;0;0
데자-부 (deja-boo) (feat. zion.t);jonghyun-sep-zion.t;the 1st mini album `base`;sm entertainment;지니뮤직;201501;1;0;1;1;0;True;3vmL3zJZg3AW5idifrAve4;album;2015-01-12;209175;False;0.122;0.818;0.748;0.0;0.14400000000000002;-4.296;0.14800000000000002;0.8009999999999999;108.117;5rGgflnIpRNizTCozbYBuY-sep-5HenzRvMtSrgtvU16XAoby;0;0
도도해;zion.t;red light;아메바컬쳐;카카오 m;201304;0;0;0;0;0;False;1fq8831poBYF0E8etl9BkN;album;2013-04-09;214867;False;0.812;0.8170000000000001;0.483;0.0;0.235;-7.518;0.24100000000000002;0.42200000000000004;93.06700000000001;5HenzRvMtSrgtvU16XAoby;0;0
도망가자 (feat. 린);mc mong;miss me or diss me;드림티 엔터테인먼트;카카오 m;201411;1;0;1;0;0;True;3Ltm0a5NaPQ1vb7o0yWSF2;album;2014-11-03;227262;False;0.679;0.621;0.7040000000000001;0.0;0.102;-5.777;0.052000000000000005;0.521;82.96799999999999;6gEWl778wJTkq4Uk5eBvgD;0;0
도망가지마;motte;a-teen part 4;playlist;카카오 m;201809;0;0;0;0;0;False;18krdoAbqH1jHwymcaIyom;single;2018-09-16;248361;False;0.667;0.49700000000000005;0.493;0.0;0.25;-4.872;0.0326;0.695;144.042;4bh77HBBwCekmEPcbXAljy;0;0
독 (feat. e-sens);primary-sep-e-sens of supreme team;primary and the messengers lp;아메바컬쳐;stone music entertainment;201212;0;0;0;0;0;True;4G8pMn9Ecjf02BsnB2vXzQ;album;2012-10-31;235240;False;0.419;0.653;0.728;0.0;0.183;-7.247000000000001;0.382;0.888;82.118;4QDcs3XrA8uHUZ7Xt9Ytep-sep-5FpJX9tfgg1j49VUTpt76a;0;0
독 _ fear;seventeen;seventeen 3rd album `an ode`;플레디스;지니뮤직, stone music entertainment;201910;0;0;0;0;0;False;0fToFBFypPz5XMyAdAm7Ay;album;2019-09-16;175213;False;0.16;0.5920000000000001;0.946;0.0;0.139;-2.699;0.327;0.705;146.037;7nqOGRxlXj7N2JYbgNEjYH;0;0
독고다이;shin yong jae(4men);프레지던트 ost part 3;어치브그룹디엔;카카오 m;201101;0;0;0;0;0;False;5p76Wsuc0rdaOU6YdKnJvx;single;2011-01-05;223450;False;0.588;0.257;0.6459999999999999;0.0;0.10400000000000001;-3.687;0.0384;0.405;82.685;2vdhPSjrEBmvSrqfSyQIIY;1;0
독기;iron;쇼미더머니3 씨잼 vs 아이언;stone music entertainment;stone music entertainment;201409;1;0;1;1;0;False;4wUAJoaTsHnZcmU9dkwrzw;single;2014-09-04;198920;True;0.0174;0.581;0.794;0.0;0.303;-5.422999999999999;0.304;0.321;160.07399999999998;42dy8y24lMURTr4RjATpYS;0;1
돈 call me (prod. brllnt);yumdda-sep-brllnt;dingo x 염따;딩고뮤직, 염따;dreamus;201906;1;0;0;0;0;True;5m39zbADqjax1YS0BOHbDD;single;2019-05-10;165428;False;0.47700000000000004;0.9209999999999999;0.5429999999999999;5.04e-06;0.10800000000000001;-5.671;0.136;0.9440000000000001;139.959;0su5mZ6qhvOUhz7ckEx8rR-sep-78EdVeIJjaqrSJdEaps9rt;0;0
돈 벌지마 (feat. exo 찬열);heize-sep-chanyeol;언프리티 랩스타 2 semi final part 1;stone music entertainment;stone music entertainment;201511;0;0;0;0;0;True;5BhEJpMPKXTNPDDEUuMZhF;single;2015-11-07;195599;False;0.009040000000000001;0.804;0.8420000000000001;0.0;0.22699999999999998;-3.111;0.0971;0.395;99.911;5dCvSnVduaFleCnyy98JMo-sep-6jV25rzTKQ2zMgrqHha1V5;0;1
돌덩이;ha hyun woo;이태원 클라쓰 ost part.3;블렌딩;블렌딩;202003-202004-202005-202006;1;1;2;0;0;False;6A9QEWYXpXLMeJLRjGsIJ1;single;2020-02-07;209320;False;0.40700000000000003;0.442;0.787;0.0;0.10800000000000001;-3.889;0.0937;0.414;127.979;5EXYPAGnOxvyTstoykxKd3;1;0
돌스 (dolls);9muses;dolls;카카오 m;카카오 m;201301;0;0;0;0;0;False;1XxT5GxDa5GD8hnhTK2AD6;single;2013-01-24;206524;False;0.0836;0.647;0.9259999999999999;4.11e-06;0.2;-2.6189999999999998;0.0959;0.826;110.031;55tJwpPIz9BMrSLM45iEXX;0;0
돌아보다;min kyunghoon;돌아보다 (digital single);아이에스엔터미디어그룹;카카오 m;201203;0;0;0;0;0;False;3Kal4olYxbPqOZ1JFxmInE;single;2012-03-02;239177;False;0.5920000000000001;0.364;0.5710000000000001;0.0;0.136;-4.446000000000001;0.0316;0.278;133.55;7uv6GgFILw5jZxPnsGzER3;0;0
돌아보지 마;choi jin hyuk;상속자들 ost part 7;fnc엔터테인먼트, 화앤담픽쳐스;stone music entertainment;201311;0;0;0;0;0;False;42kqoFtuw606vupVXWG3Xn;compilation;2014-08-14;245812;False;0.495;0.509;0.774;0.0;0.19899999999999998;-4.881;0.0291;0.47;80.995;4PhB9VPc6wtRPpY0xuXrFF;1;0
돌아오지마 (feat. 용준형 of 비스트);heize-sep-yong jun hyung;돌아오지마;stone music entertainment;stone music entertainment;201609-201610-201611;1;1;0;0;0;True;47D3ZqJumk1pTMLApavRZw;single;2016-04-14;217040;False;0.5479999999999999;0.5;0.524;0.0;0.10300000000000001;-5.832000000000001;0.0631;0.266;92.133;5dCvSnVduaFleCnyy98JMo-sep-4drjiBRSqZoTD67xgZCmNo;0;0
돌아와 나쁜 너;kahi;돌아와 나쁜 너 (ep);플레디스;카카오 m;201102;1;0;0;0;0;False;2nei7PzO2Ml7Y7RMHdxHAu;single;2011-02-14;185730;False;0.0116;0.672;0.84;0.000384;0.66;-4.542;0.043;0.588;131.917;0XsftMDxoa5aSnak4fk1V3;0;0
돌이킬 수 없는;gain;step 2/4 (ep);로엔엔터테인먼트 & 내가네트워크;카카오 m;201010;1;0;1;1;0;False;2mqPwYLP951Ga2VYXu0FIn;single;2010-10-08;228806;False;0.278;0.782;0.922;0.000102;0.0582;-2.148;0.0721;0.486;105.98299999999999;4R60A85t9mTZzCqJlVswuo;0;0
